,_id,name,followers,genres,popularity
969,3RTzAwFprBqiskp550eSJX,Harry Nilsson,59064,"['adult standards', 'art rock', 'brill building pop', 'british blues', 'bubblegum pop', 'christmas', 'classic rock', 'country rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",56
970,4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,107713,"['blues', 'blues-rock', 'classic rock', 'country blues', 'country rock', 'electric blues', 'folk', 'folk rock', 'folk-pop', 'jazz blues', 'lilith', 'mellow gold', 'modern blues', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'soul', 'soul blues', 'southern rock', 'traditional folk']",54
971,6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,33611,"['adult standards', 'brill building pop', 'christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",47
972,1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,119735,"['adult standards', 'album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",59
973,1CPwHx5lgVxv0rfcp7UXLx,Ry Cooder,53929,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'classic rock', 'country blues', 'country rock', 'delta blues', 'electric blues', 'folk', 'folk rock', 'jazz blues', 'mellow gold', 'memphis blues', 'modern blues', 'new orleans blues', 'piedmont blues', 'pub rock', 'rockabilly', 'roots rock', 'singer-songwriter', 'soul blues', 'southern rock', 'texas blues', 'traditional blues', 'traditional folk', 'world']",51
974,3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,57521,"['album rock', 'alternative country', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'piano rock', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",51
975,0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,183050,"['alternative rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk christmas', 'folk rock', 'folk-pop', 'heavy christmas', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'protopunk', 'psychedelic rock', 'punk', 'punk christmas', 'rock', 'singer-songwriter']",55
976,5MWBg16f5UYiaSlyVhzlIW,John Cale,29336,"['art rock', 'british folk', 'chamber pop', 'country rock', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'folk', 'folk rock', 'fourth world', 'indie rock', 'lo-fi', 'melancholia', 'minimal', 'neo-psychedelic', 'new wave', 'no wave', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'slow core', 'space rock', 'traditional folk', 'uk post-punk']",46
977,33EUXrFKGjpUSGacqEHhU4,Iggy Pop,311371,"['alternative rock', 'art rock', 'blues-rock', 'classic rock', 'dance rock', 'electronic', 'funk rock', 'garage rock', 'glam rock', 'heavy christmas', 'new wave', 'permanent wave', 'post-punk', 'protopunk', 'psychedelic rock', 'punk', 'punk christmas', 'rock', 'singer-songwriter']",62
978,3dBVyJ7JuOMt4GE9607Qin,T. Rex,138086,"['album rock', 'art rock', 'blues-rock', 'british blues', 'britpop', 'classic funk rock', 'classic rock', 'dance rock', 'folk rock', 'garage rock', 'glam rock', 'hard rock', 'heavy christmas', 'new wave', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'rock', 'rock-and-roll', 'singer-songwriter']",57
979,0S7Zur2g8YhqlzqtlYStli,Television,64986,"['alternative rock', 'anti-folk', 'art rock', 'classic funk rock', 'classic rock', 'dance rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'folk rock', 'funk rock', 'garage rock', 'indie rock', 'jangle pop', 'lo-fi', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'noise rock', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'rock', 'singer-songwriter', 'slow core', 'space rock']",48
980,4BFMTELQyWJU1SwqcXMBm3,The Stooges,113914,"['alternative rock', 'art rock', 'blues-rock', 'classic funk rock', 'classic rock', 'dance rock', 'experimental', 'experimental rock', 'folk rock', 'funk rock', 'garage rock', 'grunge', 'neo-psychedelic', 'new wave', 'permanent wave', 'post-punk', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'punk christmas', 'rock', 'singer-songwriter', 'uk post-punk']",53
981,0WhGV9lzljq2QKJ8ipw6jx,New York Dolls,44762,"['classic rock', 'dance rock', 'garage rock', 'glam rock', 'new wave', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'uk post-punk']",42
982,2eRdPaLHWAL4d1WcNUO9Vz,The Modern Lovers,17288,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'dance rock', 'experimental', 'experimental rock', 'garage rock', 'indie rock', 'jangle pop', 'lo-fi', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'noise rock', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'singer-songwriter', 'uk post-punk']",42
983,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,132727,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'protopunk', 'pub rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'synthpop', 'uk post-punk']",56
984,2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,399119,"['album rock', 'alternative rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'punk', 'rock', 'singer-songwriter', 'zolo']",65
985,421A23lYymEUE6SozCfWbr,Johnny Thunders,18404,"['classic garage rock', 'garage rock', 'glam rock', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'rockabilly', 'uk post-punk']",38
986,3UvcmAOZt64oKpP95f6MMM,Big Star,36854,"['alternative country', 'alternative pop', 'alternative rock', 'art rock', 'brill building pop', 'chamber pop', 'classic funk rock', 'classic rock', 'country rock', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'folk', 'folk rock', 'folk-pop', 'gbvfi', 'indie rock', 'jangle pop', 'lo-fi', 'melancholia', 'neo-psychedelic', 'new wave', 'noise pop', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'rock', 'roots rock', 'singer-songwriter', 'slow core', 'space rock', 'traditional folk', 'uk post-punk']",47
987,2k8kY9zHUWxuTtwV4UutHw,Captain Beefheart & His Magic Band,38048,"['art rock', 'canterbury scene', 'classic funk rock', 'country rock', 'dance rock', 'delta blues', 'experimental', 'experimental rock', 'folk rock', 'funk rock', 'garage rock', 'neo-psychedelic', 'no wave', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'punk blues', 'singer-songwriter', 'space rock', 'traditional blues', 'traditional folk', 'uk post-punk', 'zolo']",43
988,3Q6OOkfssqoMSTtl11J5Uk,Love,37863,"['art rock', 'brill building pop', 'british blues', 'classic funk rock', 'classic garage rock', 'classic rock', 'country rock', 'dance rock', 'experimental', 'experimental rock', 'folk', 'folk rock', 'freakbeat', 'neo-psychedelic', 'post-punk', 'protopunk', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'space rock', 'traditional folk']",48
989,6uVeWolwyRDrT84lLsaZyW,Suicide,29239,"['alternative rock', 'art rock', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'garage psych', 'garage rock', 'grave wave', 'indie rock', 'industrial', 'industrial rock', 'lo-fi', 'minimal', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'noise rock', 'nu gaze', 'post-punk', 'protopunk', 'psychedelic rock', 'punk', 'punk blues', 'shoegaze', 'slow core', 'space rock']",42
990,6ysQi6NI88X627t2srsWz6,Mott The Hoople,31234,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'roots rock', 'southern rock', 'symphonic rock']",47
991,2i8ynmFv4qgRksyDlBgi6d,Wire,37470,"['alternative pop', 'alternative rock', 'art rock', 'britpop', 'chamber pop', 'chamber psych', 'dance rock', 'dance-punk', 'dream pop', 'electronic', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'funk rock', 'garage psych', 'garage rock', 'gbvfi', 'indie rock', 'industrial', 'industrial rock', 'jangle pop', 'lo-fi', 'madchester', 'math rock', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'noise rock', 'nu gaze', 'post rock', 'post-hardcore', 'post-punk', 'power pop', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'shoegaze', 'singer-songwriter', 'slow core', 'space rock', 'uk post-punk']",48
992,4WlSvDKaq1PA2Nr7cCIPxX,Stephen Stills,26589,"['album rock', 'blues-rock', 'british blues', 'british folk', 'classic rock', 'country blues', 'country rock', 'electric blues', 'folk', 'folk rock', 'mellow gold', 'modern blues', 'piedmont blues', 'psychedelic rock', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'symphonic rock', 'traditional folk']",47
993,2E6Roj0oQnJIm2BeXwDica,Graham Nash,21971,"['blues-rock', 'british blues', 'british folk', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",47
994,59zdhVoWxSoHMc74n098Re,David Crosby,22328,"['art rock', 'blues-rock', 'british blues', 'british folk', 'classic rock', 'country blues', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",47
995,3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,94101,"['album rock', 'blues-rock', 'british blues', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",58
996,1CD77o9fbdyQFrHnUPUEsF,Traffic,53073,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'hard rock', 'jam band', 'jazz fusion', 'mellow gold', 'power pop', 'progressive rock', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'symphonic rock', 'traditional folk']",52
997,06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,103600,"['album rock', 'blues', 'blues-rock', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'folk', 'folk rock', 'jazz blues', 'mellow gold', 'modern blues', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'soul', 'soul blues', 'southern rock', 'texas blues', 'traditional blues', 'traditional folk']",57
998,4wQ3PyMz3WwJGI5uEqHUVR,The Allman Brothers Band,233569,"['album rock', 'blues-rock', 'classic funk rock', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'modern blues', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'soul blues', 'southern rock']",62
999,0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,66943,"['alternative country', 'anti-folk', 'country blues', 'country christmas', 'country rock', 'folk', 'folk christmas', 'folk rock', 'jam band', 'mellow gold', 'new americana', 'outlaw country', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'southern rock', 'texas country', 'traditional country', 'traditional folk']",55
1000,5yzE49FicYiSxN61oaxkNn,Judy Collins,18689,"['british folk', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",45
1001,55kipiKplrHBCZN6L1gtrv,Tom Paxton,6322,"['british folk', 'folk', 'folk christmas', 'folk rock', 'piedmont blues', 'singer-songwriter', 'traditional folk']",35
1002,1P9syEkl41IFowWIJN7ZBY,Pete Seeger,32121,"[""children's christmas"", 'delta blues', 'folk', 'folk christmas', 'folk rock', 'old-time', 'singer-songwriter', 'traditional blues', 'traditional folk']",43
1003,6yrBBtqX2gKCHCrZOYBDrB,"Peter, Paul and Mary",58271,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",50
1004,5exO2eW84QucBhrRhcK76x,Buffy Sainte-Marie,10985,"['british folk', 'folk', 'folk rock', 'native american', 'singer-songwriter', 'traditional folk']",36
1005,6sOP8RUFR0q0nBOBOXGdBK,Melanie,19762,"['folk', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'traditional folk']",45
1006,3JhQGw54MOytJP3GZ8KNPo,Phil Ochs,9229,"['folk', 'folk rock', 'singer-songwriter', 'traditional folk']",36
1007,2QkNXWhQoTVUMyS9OIDP0H,Ian & Sylvia,2316,"['folk', 'folk rock', 'traditional folk']",30
1008,5c9uFWpZY2MTlk7Rft0tgp,Janis Ian,16453,"['folk', 'folk christmas', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'traditional folk']",39
1009,0B6QEFtRnneEzb4iqjI0Nw,Arlo Guthrie,25460,"['country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'traditional folk']",43
1010,4rAgFKtlTr66ic18YZZyF1,Woody Guthrie,40638,"['acoustic blues', 'blues', 'delta blues', 'folk', 'folk rock', 'piedmont blues', 'singer-songwriter', 'traditional blues', 'traditional folk']",42
1011,4Qk0lWGeXydDvfrDufDQ9p,Richie Havens,19679,"['folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'traditional folk']",41
1012,2wkz8hACugzAvF0voupg3H,Odetta,13559,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'folk', 'folk christmas', 'jazz blues', 'memphis blues', 'piedmont blues', 'traditional blues', 'traditional folk']",38
1013,3qtcbDvdIgQOXkPbtRvBaQ,The Kingston Trio,11369,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk', 'folk christmas', 'folk rock', 'nashville sound', 'traditional folk']",35
1014,39GVRVaqlKh7JL8Yl5ZKcb,Tim Hardin,8133,"['british folk', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']",35
1015,1gRNBaI4yn6wCCTvRhGWh8,Don McLean,88769,"['adult standards', 'brill building pop', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",59
1016,6QmHysWvckkQR74oxmLmtz,Dave Van Ronk,13496,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'folk', 'folk rock', 'memphis blues', 'piedmont blues', 'singer-songwriter', 'traditional blues', 'traditional folk']",41
1017,5BaHqGtf6UAZnHfqdPaTDA,Them,15971,"['blues-rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock-and-roll', 'roots rock']",46
1018,0ZIwOAzDuGPspzK7yiTc4S,Little Feat,55345,"['album rock', 'blues', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'country blues', 'country rock', 'electric blues', 'folk', 'folk rock', 'jam band', 'jazz blues', 'mellow gold', 'modern blues', 'new orleans blues', 'piedmont blues', 'psychedelic rock', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'texas blues', 'traditional blues', 'traditional folk']",50
1019,46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,55282,"['adult standards', 'album rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'country rock', 'disco', 'electric blues', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",52
1020,0rESpKEusFHxhW59MIf7eM,The Flying Burrito Brothers,18196,"['alternative country', 'blues-rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'outlaw country', 'power pop', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'southern rock', 'traditional country', 'traditional folk']",40
1021,1PWHsS9haruM3AEebZuGs9,Levon Helm,20696,"['alternative country', 'blues-rock', 'country blues', 'country rock', 'folk', 'folk rock', 'jam band', 'jazz blues', 'modern blues', 'new americana', 'outlaw country', 'piedmont blues', 'progressive bluegrass', 'roots rock', 'southern rock', 'texas country', 'traditional country', 'traditional folk']",40
1022,3QDaXfnxfQqqJQK5lSdjLN,Jerry Garcia,37053,"['blues-rock', 'country rock', 'folk rock', 'jam band', 'mellow gold', 'modern blues', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'southern rock']",55
1023,4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,349527,"['blues-rock', 'classic rock', 'folk', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'southern rock']",65
1024,1KA3WXYMPLxomNuoE22LYd,Gram Parsons,23608,"['alternative country', 'country rock', 'folk', 'folk rock', 'mellow gold', 'nashville sound', 'new americana', 'outlaw country', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter', 'texas country', 'traditional country', 'traditional folk', 'western swing']",43
1025,3v4feUQnU3VEUqFrjmtekL,Faces,44834,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'glam rock', 'hard rock', 'heavy christmas', 'mellow gold', 'modern blues', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",53
1026,6YB0tbDGk01Q0P6wcHPjpC,Bob Weir,14648,"['alternative country', 'blues-rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'jam band', 'mellow gold', 'modern blues', 'progressive bluegrass', 'roots rock', 'singer-songwriter', 'southern rock', 'traditional folk']",45
1027,2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,62001,"['album rock', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'modern blues', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'texas blues', 'traditional blues']",54
1028,320TrJub4arztwXRm7kqVO,Dr. John,68129,"['acoustic blues', 'blues', 'blues-rock', 'boogie-woogie', 'british blues', 'chicago blues', 'classic funk rock', 'classic rock', 'country blues', 'country rock', 'deep funk', 'delta blues', 'electric blues', 'folk', 'folk rock', 'funk', 'jam band', 'jazz', 'jazz blues', 'louisiana blues', 'mellow gold', 'memphis blues', 'memphis soul', 'modern blues', 'new orleans blues', 'piano blues', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'singer-songwriter', 'soul', 'soul blues', 'southern rock', 'southern soul', 'texas blues', 'traditional blues', 'traditional folk']",54
1029,6waa8mKu91GjzD4NlONlNJ,The Hollies,111829,"['adult standards', 'album rock', 'art rock', 'blues-rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'christmas', 'classic funk rock', 'classic rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'soul', 'traditional folk']",61
1030,2lxX1ivRYp26soIavdG9bX,The Yardbirds,89341,"['album rock', 'art rock', 'blues', 'blues-rock', 'british blues', 'british invasion', 'bubblegum pop', 'chicago blues', 'classic funk rock', 'classic rock', 'delta blues', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'memphis soul', 'psychedelic rock', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soul blues', 'symphonic rock', 'texas blues', 'traditional blues']",53
1031,040Bv6cZTRh30LyyYVXgJX,Gene Clark,7743,"['alternative country', 'british folk', 'country rock', 'folk', 'folk rock', 'freakbeat', 'jangle pop', 'power pop', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'traditional folk']",35
1032,1YqGsKpdixxSVgpfaL2AEQ,Small Faces,42482,"['album rock', 'art rock', 'blues-rock', 'brill building pop', 'british blues', 'british invasion', 'britpop', 'bubblegum pop', 'classic funk rock', 'classic rock', 'dance rock', 'electric blues', 'folk rock', 'freakbeat', 'madchester', 'mellow gold', 'merseybeat', 'motown', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter']",50
1033,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,44246,"['blues-rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",52
1034,2jgPkn6LuUazBoBk6vvjh5,The Zombies,106160,"['brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic funk rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",57
1035,57xdnSVt4ahJCIXYLieQ25,The Troggs,32578,"['blues-rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock-and-roll', 'rockabilly']",47
1036,2VIoWte1HPDbZ2WqHd2La7,The Turtles,69526,"['brill building pop', 'british blues', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock']",58
1037,320EPCSEezHt1rtbfwH6Ck,The Monkees,126220,"['adult standards', 'boy band', 'brill building pop', 'british blues', 'bubblegum pop', 'christmas', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'singer-songwriter', 'soft rock']",59
1038,5U16QlMnlSAhkQxBZpLyLO,The Pretty Things,16701,"['art rock', 'blues-rock', 'british blues', 'british folk', 'british invasion', 'bubblegum pop', 'canterbury scene', 'classic funk rock', 'classic garage rock', 'classic rock', 'country rock', 'electric blues', 'experimental', 'experimental rock', 'folk rock', 'freakbeat', 'garage rock', 'merseybeat', 'neo-psychedelic', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk blues', 'space rock', 'surf music', 'symphonic rock']",36
1039,2LIdnZDzySb04oH40be1fR,Fairport Convention,27680,"['art rock', 'british blues', 'british folk', 'canterbury scene', 'celtic', 'country rock', 'folk', 'folk christmas', 'folk rock', 'irish folk', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'symphonic rock', 'traditional folk']",42
1040,0a63dfrxBQKqh160P8iUNL,Country Joe & The Fish,14739,"['blues-rock', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']",32
1041,0tQzBYPjAardhWpGkqVdNW,The Incredible String Band,10609,"['british folk', 'canterbury scene', 'experimental', 'experimental rock', 'folk', 'folk rock', 'new weird america', 'psychedelic rock', 'traditional folk']",31
1042,3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group,26887,"['blues-rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'electric blues', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'soft rock']",51
1043,0fyqyjD7pbaVzbu94ylWQR,Poco,19838,"['album rock', 'blues-rock', 'british blues', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",42
1044,23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot,66237,"['album rock', 'brill building pop', 'bubblegum pop', 'canadian country', 'canadian pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional country', 'traditional folk']",54
1045,7emRV8AluG3d4e5T0DZiK9,Loggins & Messina,23816,"['album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",48
1046,0cA5Tg15TwARIRZeiNT1RO,Dan Fogelberg,42887,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'country rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",48
1047,2iM28IgKg89v1o7BTQAVPo,Bruce Hornsby,27460,"['album rock', 'folk', 'folk rock', 'jam band', 'mellow gold', 'neo mellow', 'piano rock', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",52
1048,1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,80987,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'christmas', 'classic rock', 'country', 'country rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'nashville sound', 'new wave pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional country', 'traditional folk']",56
1049,6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,37083,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk']",51
1050,6DbJi8AcN5ANdtvJcwBSw8,Ringo Starr,77659,"['album rock', 'art rock', 'brill building pop', 'british blues', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",45
1051,4x1nvY2FN8jxqAFA0DA02H,John Lennon,555551,"['album rock', 'classic rock', 'folk christmas', 'folk rock', 'mellow gold', 'pop christmas', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",65
1052,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,772068,"['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'pop christmas', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",70
1053,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,3085564,"['british invasion', 'classic rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock']",83
1054,0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,205373,"['adult standards', 'brill building pop', 'christmas', 'classic rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'motown', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'soul', 'traditional country']",62
1055,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,1000506,"['album rock', 'blues-rock', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",71
1056,3bTAaMx9nf237AkBnGw3vL,Jeff Lynne,20588,['glam rock'],30
1057,74oJ4qxwOZvX6oSsu1DGnw,Cream,282519,"['album rock', 'alternative rock', 'art rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'singer-songwriter']",62
